#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2009 01 04 14 20 159  4.7 999 99.0 9999
2009 01 04 14 30 159  4.7 999 99.0 9999
2009 01 04 14 40 160  5.1 999 99.0 9999
2009 01 04 14 50 152  5.2 999 99.0 9999
2009 01 04 15 00 157  5.4 152  6.5 1447
2009 01 04 15 10 163  5.8 999 99.0 9999
2009 01 04 15 20 160  6.9 999 99.0 9999
2009 01 04 15 30 155  6.6 999 99.0 9999
2009 01 04 15 40 158  5.8 999 99.0 9999
2009 01 04 15 50 163  5.9 999 99.0 9999
2009 01 04 16 00 166  6.5 160  8.3 1516
2009 01 04 16 10 155  5.7 999 99.0 9999
2009 01 04 16 20 157  5.6 999 99.0 9999
2009 01 04 16 30 201  5.5 999 99.0 9999
2009 01 04 16 40 208  5.9 999 99.0 9999
2009 01 04 16 50 205  6.3 999 99.0 9999
2009 01 04 17 00 204  6.1 189  8.0 1622
2009 01 04 17 10 206  6.1 999 99.0 9999
2009 01 04 17 20 206  6.2 999 99.0 9999
2009 01 04 17 30 198  6.4 999 99.0 9999
2009 01 04 17 40 195  6.2 999 99.0 9999
2009 01 04 17 50 194  5.9 999 99.0 9999
2009 01 04 18 00 191  6.0 199  7.7 1724
2009 01 04 18 10 185  5.8 999 99.0 9999
2009 01 04 18 20 179  6.1 999 99.0 9999
2009 01 04 18 30 178  6.2 999 99.0 9999
2009 01 04 18 40 177  6.3 999 99.0 9999
2009 01 04 18 50 183  6.3 999 99.0 9999
2009 01 04 19 00 184  6.8 183  8.4 1857
2009 01 04 19 10 182  6.7 999 99.0 9999
2009 01 04 19 20 176  6.8 999 99.0 9999
2009 01 04 19 30 181  6.9 999 99.0 9999
2009 01 04 19 40 184  6.7 999 99.0 9999
2009 01 04 19 50 176  6.7 999 99.0 9999
2009 01 04 20 00 176  6.7 185  7.9 1902
2009 01 04 20 10 174  7.1 999 99.0 9999
2009 01 04 20 20 183  7.4 999 99.0 9999
2009 01 04 20 30 182  7.6 999 99.0 9999
2009 01 04 20 40 183  8.0 999 99.0 9999
2009 01 04 20 50 188  7.9 999 99.0 9999
2009 01 04 21 00 190  7.6 185 10.3 2036
2009 01 04 21 10 189  7.5 999 99.0 9999
2009 01 04 21 20 187  8.1 999 99.0 9999
2009 01 04 21 30 175  8.1 999 99.0 9999
2009 01 04 21 40 183  7.8 999 99.0 9999
2009 01 04 21 50 195  7.4 999 99.0 9999
2009 01 04 22 00 196  6.7 171  9.8 2119
2009 01 04 22 10 202  6.2 999 99.0 9999
2009 01 04 22 20 193  6.3 999 99.0 9999
2009 01 04 22 30 198  7.1 999 99.0 9999
2009 01 04 22 40 199  6.9 999 99.0 9999
2009 01 04 22 50 186  8.0 999 99.0 9999
2009 01 04 23 00 176  8.4 180  9.7 2249
2009 01 04 23 10 174  8.8 999 99.0 9999
2009 01 04 23 20 185  9.5 999 99.0 9999
2009 01 04 23 30 177 11.2 999 99.0 9999
2009 01 04 23 40 182 12.1 999 99.0 9999
2009 01 04 23 50 186 12.8 999 99.0 9999
2009 01 05 00 00 192 12.6 187 15.4 2339
2009 01 05 00 10 195 10.2 999 99.0 9999
2009 01 05 00 20 195  9.9 999 99.0 9999
2009 01 05 00 30 195 10.2 999 99.0 9999
2009 01 05 00 40 193 11.5 999 99.0 9999
2009 01 05 00 50 191 12.3 999 99.0 9999
2009 01 05 01 00 186 11.8 200 15.0 0040
2009 01 05 01 10 182 11.6 999 99.0 9999
2009 01 05 01 20 180 11.6 999 99.0 9999
2009 01 05 01 30 179 10.8 999 99.0 9999
2009 01 05 01 40 178 11.2 999 99.0 9999
2009 01 05 01 50 179 11.0 999 99.0 9999
2009 01 05 02 00 183 11.8 184 13.5 0156
2009 01 05 02 10 186 12.4 999 99.0 9999
2009 01 05 02 20 186 11.8 999 99.0 9999
2009 01 05 02 30 189 11.0 999 99.0 9999
2009 01 05 02 40 189 10.4 999 99.0 9999
2009 01 05 02 50 191  9.2 999 99.0 9999
2009 01 05 03 00 192  7.2 188 14.5 0219
2009 01 05 03 10 188  7.3 999 99.0 9999
2009 01 05 03 20 184  7.1 999 99.0 9999
2009 01 05 03 30 187  6.7 999 99.0 9999
2009 01 05 03 40 177  6.2 999 99.0 9999
2009 01 05 03 50 167  6.0 999 99.0 9999
2009 01 05 04 00 146  4.5 188  8.1 0301
2009 01 05 04 10 140  4.7 999 99.0 9999
2009 01 05 04 20 144  4.8 999 99.0 9999
2009 01 05 04 30 150  5.2 999 99.0 9999
2009 01 05 04 40 142  4.3 999 99.0 9999
2009 01 05 04 50 148  5.0 999 99.0 9999
2009 01 05 05 00 147  5.3 144  6.8 0458
2009 01 05 05 10 139  5.0 999 99.0 9999
2009 01 05 05 20 145  5.6 999 99.0 9999
2009 01 05 05 30 147  5.8 999 99.0 9999
2009 01 05 05 40 146  6.1 999 99.0 9999
2009 01 05 05 50 148  6.3 999 99.0 9999
2009 01 05 06 00 148  5.2 149  8.2 0543
2009 01 05 06 10 151  5.5 999 99.0 9999
2009 01 05 06 20 136  3.7 999 99.0 9999
2009 01 05 06 30 141  4.3 999 99.0 9999
2009 01 05 06 40 128  5.0 999 99.0 9999
2009 01 05 06 50 147  6.3 999 99.0 9999
2009 01 05 07 00 148  6.9 151  8.9 0658
2009 01 05 07 10 152  7.3 999 99.0 9999
2009 01 05 07 20 148  8.1 999 99.0 9999
2009 01 05 07 30 153  8.0 999 99.0 9999
2009 01 05 07 40 151  7.3 999 99.0 9999
2009 01 05 07 50 148  8.4 999 99.0 9999
2009 01 05 08 00 148  7.9 135 11.1 0747
2009 01 05 08 10 153  8.1 999 99.0 9999
2009 01 05 08 20 153  9.4 999 99.0 9999
2009 01 05 08 30 153  8.6 999 99.0 9999
2009 01 05 08 40 155 10.2 999 99.0 9999
2009 01 05 08 50 156 10.9 999 99.0 9999
2009 01 05 09 00 163 11.7 161 13.4 0859
2009 01 05 09 10 165 11.3 999 99.0 9999
2009 01 05 09 20 169 11.9 999 99.0 9999
2009 01 05 09 30 171 12.5 999 99.0 9999
2009 01 05 09 40 177 12.5 999 99.0 9999
2009 01 05 09 50 177 13.2 999 99.0 9999
2009 01 05 10 00 178 12.4 172 15.0 0942
2009 01 05 10 10 178 11.3 999 99.0 9999
2009 01 05 10 20 182 10.7 999 99.0 9999
2009 01 05 10 30 187 10.6 999 99.0 9999
2009 01 05 10 40 186 10.8 999 99.0 9999
2009 01 05 10 50 186 10.7 999 99.0 9999
2009 01 05 11 00 186 10.6 177 13.0 1011
2009 01 05 11 10 187 11.7 999 99.0 9999
2009 01 05 11 20 193  8.5 999 99.0 9999
2009 01 05 11 30 205  6.3 999 99.0 9999
2009 01 05 11 40 227  4.8 999 99.0 9999
2009 01 05 11 50 304  2.8 999 99.0 9999
2009 01 05 12 00 320  2.0 189 15.4 1102
2009 01 05 12 10 260  1.5 999 99.0 9999
2009 01 05 12 20 232  2.6 999 99.0 9999
2009 01 05 12 30 225  2.7 999 99.0 9999
2009 01 05 12 40 214  2.3 999 99.0 9999
2009 01 05 12 50 209  2.9 999 99.0 9999
2009 01 05 13 00 207  3.4 213  5.3 1252
2009 01 05 13 10 212  4.3 999 99.0 9999
2009 01 05 13 20 219  3.6 999 99.0 9999
2009 01 05 13 30 226  2.6 999 99.0 9999
2009 01 05 13 40 208  2.8 999 99.0 9999
2009 01 05 13 50 204  2.4 999 99.0 9999
2009 01 05 14 00 206  2.3 221  5.7 1305
2009 01 05 14 10 194  2.8 999 99.0 9999
2009 01 05 14 20 187  3.1 999 99.0 9999
2009 01 05 14 30 182  3.7 999 99.0 9999
2009 01 05 14 40 174  4.1 999 99.0 9999
2009 01 05 14 50 175  4.8 999 99.0 9999
2009 01 05 15 00 172  5.9 180  7.2 1459
2009 01 05 15 10 171  5.8 999 99.0 9999
2009 01 05 15 20 154  5.4 999 99.0 9999
2009 01 05 15 30 152  4.9 999 99.0 9999
2009 01 05 15 40 149  4.8 999 99.0 9999
2009 01 05 15 50 154  6.1 999 99.0 9999
2009 01 05 16 00 155  6.2 157  7.4 1552
2009 01 05 16 10 155  5.3 999 99.0 9999
2009 01 05 16 20 162  4.5 999 99.0 9999
2009 01 05 16 30 147  4.4 999 99.0 9999
2009 01 05 16 40 148  4.7 999 99.0 9999
2009 01 05 16 50 173  5.4 999 99.0 9999
2009 01 05 17 00 176  5.7 152  7.1 1600
2009 01 05 17 10 173  4.9 999 99.0 9999
2009 01 05 17 20 171  4.8 999 99.0 9999
2009 01 05 17 30 179  5.3 999 99.0 9999
2009 01 05 17 40 185  5.6 999 99.0 9999
2009 01 05 17 50 193  5.5 999 99.0 9999
2009 01 05 18 00 196  4.6 188  7.3 1746
2009 01 05 18 10 202  4.1 999 99.0 9999
2009 01 05 18 20 197  5.0 999 99.0 9999
2009 01 05 18 30 197  5.5 999 99.0 9999
2009 01 05 18 40 196  5.6 999 99.0 9999
2009 01 05 18 50 196  5.2 999 99.0 9999
2009 01 05 19 00 189  5.1 197  6.8 1835
2009 01 05 19 10 185  6.1 999 99.0 9999
2009 01 05 19 20 189  6.0 999 99.0 9999
2009 01 05 19 30 191  6.9 999 99.0 9999
2009 01 05 19 40 194  6.5 999 99.0 9999
2009 01 05 19 50 201  7.0 999 99.0 9999
2009 01 05 20 00 203  7.0 200  9.1 1952
2009 01 05 20 10 200  6.4 999 99.0 9999
2009 01 05 20 20 206  5.9 999 99.0 9999
2009 01 05 20 30 205  5.8 999 99.0 9999
2009 01 05 20 40 205  5.3 999 99.0 9999
2009 01 05 20 50 228  4.1 999 99.0 9999
2009 01 05 21 00 225  3.7 205  7.8 2011
2009 01 05 21 10 236  2.6 999 99.0 9999
2009 01 05 21 20 253  1.6 999 99.0 9999
2009 01 05 21 30 286  2.2 999 99.0 9999
2009 01 05 21 40 313  2.1 999 99.0 9999
2009 01 05 21 50 311  2.2 999 99.0 9999
2009 01 05 22 00 311  1.4 217  3.9 2103
2009 01 05 22 10 304  1.2 999 99.0 9999
2009 01 05 22 20 314  0.7 999 99.0 9999
2009 01 05 22 30 324  0.9 999 99.0 9999
2009 01 05 22 40 333  1.1 999 99.0 9999
2009 01 05 22 50 351  0.6 999 99.0 9999
2009 01 05 23 00 206  0.2 303  2.1 2205
2009 01 05 23 10 196  1.6 999 99.0 9999
2009 01 05 23 20 217  1.5 999 99.0 9999
2009 01 05 23 30 197  3.7 999 99.0 9999
2009 01 05 23 40 204  5.9 999 99.0 9999
2009 01 05 23 50 203  5.6 999 99.0 9999
2009 01 06 00 00 197  6.4 210  8.2 2338
2009 01 06 00 10 194  7.1 999 99.0 9999
2009 01 06 00 20 199  6.8 999 99.0 9999
2009 01 06 00 30 197  7.7 999 99.0 9999
2009 01 06 00 40 197  9.4 999 99.0 9999
2009 01 06 00 50 199  9.5 999 99.0 9999
2009 01 06 01 00 198 10.5 192 12.3 0051
2009 01 06 01 10 197 11.3 999 99.0 9999
2009 01 06 01 20 194 10.0 999 99.0 9999
2009 01 06 01 30 194  9.7 999 99.0 9999
2009 01 06 01 40 190  9.2 999 99.0 9999
2009 01 06 01 50 191 10.1 999 99.0 9999
2009 01 06 02 00 191 10.2 199 13.4 0105
2009 01 06 02 10 191  9.6 999 99.0 9999
2009 01 06 02 20 191  9.4 999 99.0 9999
2009 01 06 02 30 188 10.0 999 99.0 9999
2009 01 06 02 40 188 10.7 999 99.0 9999
2009 01 06 02 50 190 10.5 999 99.0 9999
2009 01 06 03 00 190 11.0 192 12.8 0249
2009 01 06 03 10 190 11.5 999 99.0 9999
2009 01 06 03 20 191 10.8 999 99.0 9999
2009 01 06 03 30 187 11.8 999 99.0 9999
2009 01 06 03 40 187 12.3 999 99.0 9999
2009 01 06 03 50 188 12.1 999 99.0 9999
2009 01 06 04 00 188 12.5 188 15.8 0334
2009 01 06 04 10 186 11.9 999 99.0 9999
2009 01 06 04 20 190 11.8 999 99.0 9999
2009 01 06 04 30 191 12.0 999 99.0 9999
2009 01 06 04 40 191 11.8 999 99.0 9999
2009 01 06 04 50 192 11.2 999 99.0 9999
2009 01 06 05 00 195 10.0 189 14.3 0401
2009 01 06 05 10 190 10.1 999 99.0 9999
2009 01 06 05 20 191  9.8 999 99.0 9999
2009 01 06 05 30 192  9.0 999 99.0 9999
2009 01 06 05 40 197  9.4 999 99.0 9999
2009 01 06 05 50 190  9.5 999 99.0 9999
2009 01 06 06 00 187  9.3 187 12.2 0501
2009 01 06 06 10 186  9.4 999 99.0 9999
2009 01 06 06 20 188  8.5 999 99.0 9999
2009 01 06 06 30 186  7.0 999 99.0 9999
2009 01 06 06 40 190  6.4 999 99.0 9999
2009 01 06 06 50 193  6.0 999 99.0 9999
2009 01 06 07 00 193  5.6 186 11.1 0601
2009 01 06 07 10 195  6.1 999 99.0 9999
2009 01 06 07 20 194  5.6 999 99.0 9999
2009 01 06 07 30 194  6.1 999 99.0 9999
2009 01 06 07 40 200  7.1 999 99.0 9999
2009 01 06 07 50 201  6.7 999 99.0 9999
2009 01 06 08 00 194  6.8 191  8.7 0755
2009 01 06 08 10 197  6.1 999 99.0 9999
2009 01 06 08 20 199  5.8 999 99.0 9999
2009 01 06 08 30 202  5.4 999 99.0 9999
2009 01 06 08 40 198  4.9 999 99.0 9999
2009 01 06 08 50 196  5.5 999 99.0 9999
2009 01 06 09 00 197  4.8 200  7.2 0806
2009 01 06 09 10 202  5.7 999 99.0 9999
2009 01 06 09 20 196  7.1 999 99.0 9999
2009 01 06 09 30 187  7.2 999 99.0 9999
2009 01 06 09 40 183  7.3 999 99.0 9999
2009 01 06 09 50 184  7.3 999 99.0 9999
2009 01 06 10 00 181  7.6 187  9.1 0953
2009 01 06 10 10 181  7.7 999 99.0 9999
2009 01 06 10 20 184  7.7 999 99.0 9999
2009 01 06 10 30 180  7.5 999 99.0 9999
2009 01 06 10 40 175  7.8 999 99.0 9999
2009 01 06 10 50 173  7.8 999 99.0 9999
2009 01 06 11 00 170  8.1 170  9.1 1054
2009 01 06 11 10 170  8.8 999 99.0 9999
2009 01 06 11 20 169  8.6 999 99.0 9999
2009 01 06 11 30 169  8.8 999 99.0 9999
2009 01 06 11 40 168  9.1 999 99.0 9999
2009 01 06 11 50 166  8.6 999 99.0 9999
2009 01 06 12 00 168  8.4 168 10.2 1132
2009 01 06 12 10 170  8.7 999 99.0 9999
2009 01 06 12 20 172  9.9 999 99.0 9999
2009 01 06 12 30 173  9.5 999 99.0 9999
2009 01 06 12 40 171  9.3 999 99.0 9999
2009 01 06 12 50 171  9.2 999 99.0 9999
2009 01 06 13 00 169  9.1 171 11.2 1218
2009 01 06 13 10 168  9.0 999 99.0 9999
2009 01 06 13 20 173 10.2 999 99.0 9999
2009 01 06 13 30 174 10.5 999 99.0 9999
2009 01 06 13 40 176  9.8 999 99.0 9999
2009 01 06 13 50 174  9.0 999 99.0 9999
2009 01 06 14 00 177  9.0 175 11.8 1320
2009 01 06 14 10 176  9.3 999 99.0 9999
2009 01 06 14 20 172  8.8 999 99.0 9999
2009 01 06 14 30 162  8.2 999 99.0 9999
2009 01 06 14 40 155  5.9 999 99.0 9999
2009 01 06 14 50 152  6.3 999 99.0 9999
2009 01 06 15 00 148  6.7 174 10.5 1406
2009 01 06 15 10 151  6.7 999 99.0 9999
2009 01 06 15 20 151  7.1 999 99.0 9999
2009 01 06 15 30 151  7.2 999 99.0 9999
2009 01 06 15 40 153  7.5 999 99.0 9999
2009 01 06 15 50 147  6.7 999 99.0 9999
2009 01 06 16 00 144  6.9 161  8.9 1534
2009 01 06 16 10 143  6.7 999 99.0 9999
2009 01 06 16 20 149  7.7 999 99.0 9999
2009 01 06 16 30 152  8.2 999 99.0 9999
2009 01 06 16 40 160  9.3 999 99.0 9999
2009 01 06 16 50 167 10.8 999 99.0 9999
2009 01 06 17 00 166 11.7 162 14.1 1657
2009 01 06 17 10 170 12.2 999 99.0 9999
2009 01 06 17 20 173 12.5 999 99.0 9999
2009 01 06 17 30 173 11.8 999 99.0 9999
2009 01 06 17 40 177 12.3 999 99.0 9999
2009 01 06 17 50 181 13.6 999 99.0 9999
2009 01 06 18 00 183 13.8 180 17.1 1746
2009 01 06 18 10 188 13.4 999 99.0 9999
2009 01 06 18 20 184 13.7 999 99.0 9999
2009 01 06 18 30 188 14.5 999 99.0 9999
2009 01 06 18 40 183 15.3 999 99.0 9999
2009 01 06 18 50 187 15.4 999 99.0 9999
2009 01 06 19 00 187 14.4 187 18.8 1819
2009 01 06 19 10 187 13.8 999 99.0 9999
2009 01 06 19 20 186 13.5 999 99.0 9999
2009 01 06 19 30 186 14.2 999 99.0 9999
2009 01 06 19 40 185 15.1 999 99.0 9999
2009 01 06 19 50 185 15.3 999 99.0 9999
2009 01 06 20 00 184 15.8 183 18.9 1953
2009 01 06 20 10 189 16.3 999 99.0 9999
2009 01 06 20 20 191 16.3 999 99.0 9999
2009 01 06 20 30 193 17.4 999 99.0 9999
2009 01 06 20 40 194 18.0 999 99.0 9999
2009 01 06 20 50 193 19.2 999 99.0 9999
2009 01 06 21 00 192 17.7 192 22.7 2040
2009 01 06 21 10 192 16.0 999 99.0 9999
2009 01 06 21 20 195 16.9 999 99.0 9999
2009 01 06 21 30 194 16.6 999 99.0 9999
2009 01 06 21 40 195 17.1 999 99.0 9999
2009 01 06 21 50 194 18.2 999 99.0 9999
2009 01 06 22 00 194 18.1 192 22.8 2153
2009 01 06 22 10 187 16.5 999 99.0 9999
2009 01 06 22 20 191 15.8 999 99.0 9999
2009 01 06 22 30 192 18.5 999 99.0 9999
2009 01 06 22 40 193 18.3 999 99.0 9999
2009 01 06 22 50 193 19.7 999 99.0 9999
2009 01 06 23 00 188 20.1 188 25.2 2252
2009 01 06 23 10 192 19.6 999 99.0 9999
2009 01 06 23 20 191 19.7 999 99.0 9999
2009 01 06 23 30 188 18.5 999 99.0 9999
2009 01 06 23 40 186 17.2 999 99.0 9999
2009 01 06 23 50 182 17.6 999 99.0 9999
2009 01 07 00 00 183 16.4 193 24.7 2316
2009 01 07 00 10 186 17.6 999 99.0 9999
2009 01 07 00 20 183 17.9 999 99.0 9999
2009 01 07 00 30 183 18.3 999 99.0 9999
2009 01 07 00 40 186 17.8 999 99.0 9999
2009 01 07 00 50 184 17.9 999 99.0 9999
2009 01 07 01 00 185 18.1 186 22.0 0026
2009 01 07 01 10 184 18.3 999 99.0 9999
2009 01 07 01 20 183 18.5 999 99.0 9999
2009 01 07 01 30 182 18.6 999 99.0 9999
2009 01 07 01 40 187 17.5 999 99.0 9999
2009 01 07 01 50 183 16.3 999 99.0 9999
2009 01 07 02 00 189 17.1 177 22.3 0120
2009 01 07 02 10 192 17.2 999 99.0 9999
2009 01 07 02 20 189 17.2 999 99.0 9999
2009 01 07 02 30 184 16.8 999 99.0 9999
2009 01 07 02 40 196 18.2 999 99.0 9999
2009 01 07 02 50 190 17.3 999 99.0 9999
2009 01 07 03 00 190 18.1 196 24.8 0238
2009 01 07 03 10 194 18.1 999 99.0 9999
2009 01 07 03 20 198 17.7 999 99.0 9999
2009 01 07 03 30 197 17.3 999 99.0 9999
2009 01 07 03 40 202 16.5 999 99.0 9999
2009 01 07 03 50 203 14.7 999 99.0 9999
2009 01 07 04 00 202 15.3 197 23.4 0308
2009 01 07 04 10 204 15.7 999 99.0 9999
2009 01 07 04 20 204 15.9 999 99.0 9999
2009 01 07 04 30 203 15.7 999 99.0 9999
2009 01 07 04 40 206 15.8 999 99.0 9999
2009 01 07 04 50 211 15.9 999 99.0 9999
2009 01 07 05 00 212 15.2 206 21.7 0431
2009 01 07 05 10 212 16.0 999 99.0 9999
2009 01 07 05 20 214 15.5 999 99.0 9999
2009 01 07 05 30 213 14.7 999 99.0 9999
2009 01 07 05 40 212 14.2 999 99.0 9999
2009 01 07 05 50 211 13.6 999 99.0 9999
2009 01 07 06 00 210 13.8 212 21.2 0509
2009 01 07 06 10 210 14.7 999 99.0 9999
2009 01 07 06 20 209 13.9 999 99.0 9999
2009 01 07 06 30 208 13.6 999 99.0 9999
2009 01 07 06 40 206 14.9 999 99.0 9999
2009 01 07 06 50 206 14.8 999 99.0 9999
2009 01 07 07 00 205 15.2 207 20.1 0657
2009 01 07 07 10 203 14.9 999 99.0 9999
2009 01 07 07 20 206 15.5 999 99.0 9999
2009 01 07 07 30 204 14.4 999 99.0 9999
2009 01 07 07 40 202 13.3 999 99.0 9999
2009 01 07 07 50 205 14.7 999 99.0 9999
2009 01 07 08 00 202 14.8 194 19.5 0725
2009 01 07 08 10 202 14.4 999 99.0 9999
2009 01 07 08 20 203 14.8 999 99.0 9999
2009 01 07 08 30 204 16.5 999 99.0 9999
2009 01 07 08 40 202 16.9 999 99.0 9999
2009 01 07 08 50 200 15.4 999 99.0 9999
2009 01 07 09 00 201 16.3 208 22.8 0815
2009 01 07 09 10 202 15.6 999 99.0 9999
2009 01 07 09 20 202 14.8 999 99.0 9999
2009 01 07 09 30 206 14.3 999 99.0 9999
2009 01 07 09 40 205 14.3 999 99.0 9999
2009 01 07 09 50 206 15.0 999 99.0 9999
2009 01 07 10 00 206 15.9 204 20.2 0902
2009 01 07 10 10 206 16.6 999 99.0 9999
2009 01 07 10 20 202 16.4 999 99.0 9999
2009 01 07 10 30 201 16.6 999 99.0 9999
2009 01 07 10 40 202 16.0 999 99.0 9999
2009 01 07 10 50 202 16.0 999 99.0 9999
2009 01 07 11 00 202 15.8 210 20.6 1003
2009 01 07 11 10 200 15.3 999 99.0 9999
2009 01 07 11 20 203 15.4 999 99.0 9999
2009 01 07 11 30 203 14.6 999 99.0 9999
2009 01 07 11 40 203 15.3 999 99.0 9999
2009 01 07 11 50 203 14.5 999 99.0 9999
2009 01 07 12 00 203 13.8 208 19.9 1140
2009 01 07 12 10 200 14.1 999 99.0 9999
2009 01 07 12 20 200 13.5 999 99.0 9999
2009 01 07 12 30 202 13.4 999 99.0 9999
2009 01 07 12 40 200 12.9 999 99.0 9999
2009 01 07 12 50 198 13.3 999 99.0 9999
2009 01 07 13 00 196 12.4 206 17.3 1224
2009 01 07 13 10 196 11.9 999 99.0 9999
2009 01 07 13 20 195 11.9 999 99.0 9999
2009 01 07 13 30 195 12.0 999 99.0 9999
2009 01 07 13 40 194 11.8 999 99.0 9999
2009 01 07 13 50 191 11.9 999 99.0 9999
2009 01 07 14 00 191 12.6 184 15.4 1335
2009 01 07 14 10 190 12.4 999 99.0 9999
2009 01 07 14 20 190 11.9 999 99.0 9999
2009 01 07 14 30 191 11.5 999 99.0 9999
2009 01 07 14 40 194 11.4 999 99.0 9999
2009 01 07 14 50 196 11.6 999 99.0 9999
2009 01 07 15 00 197 10.9 193 15.2 1415
2009 01 07 15 10 196 11.3 999 99.0 9999
2009 01 07 15 20 193 10.3 999 99.0 9999
2009 01 07 15 30 196 10.5 999 99.0 9999
2009 01 07 15 40 198 10.4 999 99.0 9999
2009 01 07 15 50 196 10.3 999 99.0 9999
2009 01 07 16 00 195 10.9 193 14.1 1507
2009 01 07 16 10 190 10.7 999 99.0 9999
2009 01 07 16 20 190 10.1 999 99.0 9999
2009 01 07 16 30 190 10.7 999 99.0 9999
2009 01 07 16 40 192 10.9 999 99.0 9999
2009 01 07 16 50 194 10.3 999 99.0 9999
2009 01 07 17 00 199 11.8 210 14.2 1655
2009 01 07 17 10 200 12.8 999 99.0 9999
2009 01 07 17 20 198 12.7 999 99.0 9999
2009 01 07 17 30 197 12.2 999 99.0 9999
2009 01 07 17 40 199 12.3 999 99.0 9999
2009 01 07 17 50 196 11.9 999 99.0 9999
2009 01 07 18 00 193 12.4 197 17.5 1710
2009 01 07 18 10 195 13.2 999 99.0 9999
2009 01 07 18 20 194 12.8 999 99.0 9999
2009 01 07 18 30 191 12.4 999 99.0 9999
2009 01 07 18 40 190 12.0 999 99.0 9999
2009 01 07 18 50 189 11.6 999 99.0 9999
2009 01 07 19 00 188 11.7 193 16.3 1822
2009 01 07 19 10 184 11.3 999 99.0 9999
2009 01 07 19 20 186 11.2 999 99.0 9999
2009 01 07 19 30 189 12.7 999 99.0 9999
2009 01 07 19 40 190 12.3 999 99.0 9999
2009 01 07 19 50 189 12.3 999 99.0 9999
2009 01 07 20 00 189 11.8 187 15.6 1942
2009 01 07 20 10 191 12.9 999 99.0 9999
2009 01 07 20 20 192 13.7 999 99.0 9999
2009 01 07 20 30 193 13.6 999 99.0 9999
2009 01 07 20 40 194 13.1 999 99.0 9999
2009 01 07 20 50 194 12.6 999 99.0 9999
2009 01 07 21 00 189 11.7 190 16.8 2030
2009 01 07 21 10 187 11.2 999 99.0 9999
2009 01 07 21 20 186 11.3 999 99.0 9999
2009 01 07 21 30 183 10.7 999 99.0 9999
2009 01 07 21 40 179 11.1 999 99.0 9999
2009 01 07 21 50 178 11.3 999 99.0 9999
2009 01 07 22 00 178 11.1 176 13.1 2148
2009 01 07 22 10 176 11.4 999 99.0 9999
2009 01 07 22 20 177 11.3 999 99.0 9999
2009 01 07 22 30 178 11.4 999 99.0 9999
2009 01 07 22 40 179 11.4 999 99.0 9999
2009 01 07 22 50 181 11.7 999 99.0 9999
2009 01 07 23 00 185 12.3 182 14.3 2249
2009 01 07 23 10 184 12.7 999 99.0 9999
2009 01 07 23 20 183 11.8 999 99.0 9999
2009 01 07 23 30 183 11.3 999 99.0 9999
2009 01 07 23 40 183 11.4 999 99.0 9999
2009 01 07 23 50 182 11.6 999 99.0 9999
2009 01 08 00 00 181 11.3 184 14.2 2308
2009 01 08 00 10 182 11.2 999 99.0 9999
2009 01 08 00 20 180 11.1 999 99.0 9999
2009 01 08 00 30 178 11.4 999 99.0 9999
2009 01 08 00 40 179 11.2 999 99.0 9999
2009 01 08 00 50 179 11.1 999 99.0 9999
2009 01 08 01 00 178 10.5 176 13.0 0027
2009 01 08 01 10 178 10.6 999 99.0 9999
2009 01 08 01 20 180 10.7 999 99.0 9999
2009 01 08 01 30 182 10.3 999 99.0 9999
2009 01 08 01 40 180  9.4 999 99.0 9999
2009 01 08 01 50 177  9.3 999 99.0 9999
2009 01 08 02 00 177  9.7 183 11.7 0125
2009 01 08 02 10 179 10.2 999 99.0 9999
2009 01 08 02 20 182 10.2 999 99.0 9999
2009 01 08 02 30 180 10.6 999 99.0 9999
2009 01 08 02 40 182 11.1 999 99.0 9999
2009 01 08 02 50 184 10.9 999 99.0 9999
2009 01 08 03 00 184 11.2 185 12.3 0251
2009 01 08 03 10 183 11.8 999 99.0 9999
2009 01 08 03 20 183 11.9 999 99.0 9999
2009 01 08 03 30 183 11.9 999 99.0 9999
2009 01 08 03 40 184 12.4 999 99.0 9999
2009 01 08 03 50 186 12.3 999 99.0 9999
2009 01 08 04 00 186 13.1 185 14.8 0359
2009 01 08 04 10 185 12.9 999 99.0 9999
2009 01 08 04 20 184 13.0 999 99.0 9999
2009 01 08 04 30 185 12.9 999 99.0 9999
2009 01 08 04 40 186 12.9 999 99.0 9999
2009 01 08 04 50 187 12.3 999 99.0 9999
2009 01 08 05 00 188 12.6 186 14.8 0416
2009 01 08 05 10 188 12.6 999 99.0 9999
2009 01 08 05 20 185 11.3 999 99.0 9999
2009 01 08 05 30 184 11.2 999 99.0 9999
2009 01 08 05 40 191 11.6 999 99.0 9999
2009 01 08 05 50 192 11.9 999 99.0 9999
2009 01 08 06 00 191 12.2 194 14.4 0543
2009 01 08 06 10 189 13.0 999 99.0 9999
2009 01 08 06 20 185 12.6 999 99.0 9999
2009 01 08 06 30 182 12.7 999 99.0 9999
2009 01 08 06 40 176 12.3 999 99.0 9999
2009 01 08 06 50 178 11.9 999 99.0 9999
2009 01 08 07 00 180 13.8 181 16.1 0655
2009 01 08 07 10 179 13.1 999 99.0 9999
2009 01 08 07 20 181 13.7 999 99.0 9999
2009 01 08 07 30 180 12.7 999 99.0 9999
